DATE	NUMARTS	COUNTS	THEMES	LOCATIONS	PERSONS	ORGANIZATIONS	TONE	CAMEOEVENTIDS	SOURCES	SOURCEURLS
20160308	1		KILL;CRISISLEX_T03_DEAD;DEATH_PENALTY;SHORTAGE;DRUG_TRADE;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;DEMOCRACY;VETO;USPEC_UNCERTAINTY1;	2#Virginia, United States#US#USVA#37.768#-78.2057#VA;3#Richmond, Virginia, United States#US#USVA#37.5538#-77.4603#1499957	terry mcauliffe		-0.404858299595142,2.02429149797571,2.42914979757085,4.45344129554656,9.31174089068826,0	518849171,518849836,518849840	sent-trib.com	http://www.sent-trib.com/news/virginia-senate-oks-use-of-electric-chair-amid-drug-shortage/article_8c8d430c-e4d9-11e5-88c0-4f992f5e5ae7.html
20160308	1		RURAL;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;MEDIA_SOCIAL;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_ETHNICITY;TAX_ETHNICITY_BLACK;WB_1428_INJURY;WB_1406_DISEASES;WB_621_HEALTH_NUTRITION_AND_POPULATION;WB_1427_NON_COMMUNICABLE_DISEASE_AND_INJURY;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_BATS;ARMEDCONFLICT;TAX_WORLDMAMMALS_JAGUARS;UNGP_FORESTS_RIVERS_OCEANS;CRIME_ILLEGAL_DRUGS;DRUG_TRADE;TAX_FNCACT;TAX_FNCACT_AUTHORITIES;EPU_POLICY;EPU_POLICY_AUTHORITIES;GENERAL_HEALTH;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITAL;CRISISLEX_C03_WELLBEING_HEALTH;TAX_FNCACT_BABY;EDUCATION;SOC_POINTSOFINTEREST_SCHOOL;PROTEST;SOC_GENERALCRIME;TAX_FNCACT_CHILDREN;DISABILITY;TAX_DISEASE;TAX_DISEASE_ACHONDROPLASIA;TAX_FNCACT_BOSS;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_CAPTAIN;TAX_FNCACT_CAPTAIN;TAX_FNCACT_MANAGERS;RECRUITMENT;TAX_FNCACT_CANDIDATES;TAX_ECON_PRICE;TAX_FNCACT_EMPLOYEES;BORDER;TAX_FNCACT_GUARD;WB_1331_HEALTH_TECHNOLOGIES;WB_2453_ORGANIZED_CRIME;WB_1350_PHARMACEUTICALS;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2456_DRUGS_AND_NARCOTICS;ORGANIZED_CRIME;WB_2452_GANGS;WB_2445_NON_STATE_SECURITY_ACTORS;KIDNAP;	4#Happy Valley, New Zealand (General), New Zealand#NZ#NZ00#-45.3167#170.55#-1510385;4#Glasgow, Glasgow City, United Kingdom#UK#UKV2#55.8333#-4.25#-2597039;1#New Zealand#NZ#NZ#-41#174#NZ;4#Colchester, Essex, United Kingdom#UK#UKE4#51.8833#0.9#-2592989;1#United Kingdom#UK#UK#54#-2#UK	ashley walters;luci oconnor;michael socha;russell malone;james watt;michaela coel	tommy	-2.87026406429391,2.06659012629162,4.93685419058553,7.00344431687715,22.7324913892078,0.229621125143513		hertsandessexobserver.co.uk	http://www.hertsandessexobserver.co.uk/Secret-Life-Zoo-Benefits-Sea-Happy-Valley-Aliens/story-28837870-detail/story.html
20160308	1		TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_ALABAMA;MEDIA_MSM;TAX_FNCACT;TAX_FNCACT_CRIMINALS;TAX_FNCACT_ACTOR;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_FOX;	2#Alabama, United States#US#USAL#32.799#-86.8073#AL;4#Brixton, Lambeth, United Kingdom#UK#UKH1#51.4667#-0.1#-2590937;1#United Kingdom#UK#UK#54#-2#UK	laurence fox;wilko johnson		2.64900662251656,3.3112582781457,0.662251655629139,3.97350993377483,26.4900662251656,0		westbriton.co.uk	http://www.westbriton.co.uk/8203-Looe-Music-Festival-announces-Alabama-3/story-28881900-detail/story.html
20160308	2			1#Sweden#SW#SW#62#15#SW;1#Canada#CA#CA#60#-95#CA;4#Zurich, ZüSz, Switzerland#SZ#SZ25#47.3667#8.55#-2554935;1#Nigeria#NI#NI#10#8#NI;1#Germany#GM#GM#51#9#GM;1#United Kingdom#UK#UK#54#-2#UK	asisat oshoala	fa women super league;women super league	2.34113712374582,4.0133779264214,1.67224080267559,5.68561872909699,19.3979933110368,0		nigerianeye.com;onlinenigeria.com	http://www.nigerianeye.com/2016/03/asisat-oshoala-granted-permit-to-join.html<UDIV>http://news2.onlinenigeria.com/news/general/465639-asisat-oshoala-granted-work-permit-to-join-arsenal-ladies.html
20160308	1		GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;ECON_MOU;WB_135_TRANSPORT;TAX_FNCACT;TAX_FNCACT_DRIVER;TAX_ECON_PRICE;URBAN;TAX_FNCACT_LEADER;GENERAL_HEALTH;CRISISLEX_C06_WATER_SANITATION;UNGP_FORESTS_RIVERS_OCEANS;TRAFFIC;TAX_FNCACT_SECRETARY;TAX_FNCACT_MANAGER;TAX_FNCACT_GENERAL_MANAGER;	1#India#IN#IN#20#77#IN;4#Haryana, Haryana, India#IN#IN10#29.6161#76.9806#6210381	gagan bhatia;vijayendra kumar		3.64963503649635,5.83941605839416,2.18978102189781,8.02919708029197,22.4452554744526,1.64233576642336	518997826,518997826,518997909,518998109	business-standard.com	http://www.business-standard.com/article/pti-stories/uber-inks-pact-with-haryana-govt-to-invest-rs-120-crore-116030800958_1.html
20160308	1	AFFECT#2019#analysts x#1#Benin#BN#BN#9.5#2.25#BN;	TAX_ECON_PRICE;ECON_STOCKMARKET;WB_698_TRADE;TAX_FNCACT;TAX_FNCACT_ANALYST;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;TAX_FNCACT_VICE_PRESIDENT;EPU_CATS_REGULATION;EPU_CATS_FINANCIAL_REGULATION;WB_696_PUBLIC_SECTOR_MANAGEMENT;WB_2048_COMPENSATION_CAREERS_AND_INCENTIVES;WB_723_PUBLIC_ADMINISTRATION;WB_724_HUMAN_RESOURCES_FOR_PUBLIC_SECTOR;TAX_FNCACT_RETAILER;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_BENIN;AFFECT;TAX_FNCACT_ANALYSTS;TAX_FNCACT_BROKER;	1#Mexico#MX#MX#23#-102#MX;1#United States#US#US#38#-97#US;1#Puerto Rico#RQ#RQ#18.2359#-66.4838#RQ;1#Canada#CA#CA#60#-95#CA;1#Benin#BN#BN#9.5#2.25#BN;1#Japan#JA#JA#36#138#JA;1#Australia#AS#AS#-27#133#AS;1#Taiwan#TW#TW#23.5#121#TW;1#Spain#SP#SP#40#-4#SP;1#United Kingdom#UK#UK#54#-2#UK	paul g moulton	banced corp;costco wholesale co;costco;zacks investment research;costco wholesale corporation;deutsche bank;investorplace broker center;nasdaq;jpmorgan chase co;telsey advisory group;accident compensation corp;investorplace broker center click;citigroup inc;news ratings for costco wholesale co	0.496894409937888,1.36645962732919,0.869565217391304,2.2360248447205,22.111801242236,0.372670807453416		financial-market-news.com	http://www.financial-market-news.com/costco-wholesale-co-cost-shares-down-1-8-on-analyst-downgrade/929783/
20160308	1		TAX_FNCACT;TAX_FNCACT_WALKER;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_WICHITA;ELECTION;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT_REPRESENTATIVES;TAX_FNCACT_SENATORS;USPEC_POLITICS_GENERAL1;TAX_ETHNICITY;TAX_ETHNICITY_AMERICANS;EPU_CATS_REGULATION;ECON_UNIONS;TAX_ECON_PRICE;EPU_ECONOMY_HISTORIC;EDUCATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_SCHOOLS;ECON_SUBSIDIES;WB_1948_SUBSIDIES;WB_695_POVERTY;WB_706_EVIDENCE_BASED_POLICY;EPU_CATS_TRADE_POLICY;TAX_RELIGION;TAX_RELIGION_CHRISTIANS;TAX_ETHNICITY_CHRISTIANS;TAX_FNCACT_OFFICIALS;TAX_FNCACT_ELECTED_OFFICIALS;TRANSPARENCY;LEADER;TAX_FNCACT_PRESIDENT;	1#United States#US#US#38#-97#US	christopher collins;vic walker	google	-0.284090909090909,1.70454545454545,1.98863636363636,3.69318181818182,28.4090909090909,3.40909090909091	518871257	timesrecordnews.com	http://www.timesrecordnews.com/opinion/letters-to-the-editor/we-the-people-283390bf-7d2d-6777-e053-0100007f9495-371314981.html
20160308	1			1#Latvia#LG#LG#57#25#LG;1#Russia#RS#RS#60#100#RS	maria sharapova;vitaly mutko	associated press	-2.56410256410256,3.07692307692308,5.64102564102564,8.71794871794872,24.3589743589744,0.256410256410256		theroar.com.au	http://www.theroar.com.au/2016/03/09/sharapovas-ten-year-treatment-not-normal/
20160308	1		TAX_FNCACT;TAX_FNCACT_WOMEN;TAX_ETHNICITY;TAX_ETHNICITY_ZIMBABWEAN;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;WB_615_GENDER;UNGP_GENDER_EQUALITY;MOVEMENT_WOMENS;WB_919_GENDER_AND_HUMAN_DEVELOPMENT;UNGP_FORESTS_RIVERS_OCEANS;WB_476_GREEN_GROWTH;WB_471_ECONOMIC_GROWTH;WB_1100_SUSTAINABLE_GROWTH;EDUCATION;WB_470_EDUCATION;UNGP_EDUCATION;WB_1467_EDUCATION_FOR_ALL;WB_2133_QUALIFICATION_FRAMEWORKS;WB_483_VOCATIONAL_EDUCATION_AND_TRAINING;WB_484_LIFELONG_LEARNING;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;WB_2822_LIFELONG_EDUCATION;WB_478_LEVELS_OF_EDUCATION;TAX_FNCACT_SECRETARY;TAX_FNCACT_SECRETARY_GENERAL;BAN;EPU_POLICY_POLITICAL;TAX_ETHNICITY_ZIMBABWEANS;WB_700_INEQUALITY_AND_SHARED_PROSPERITY;WB_1167_EQUALITY_OF_OPPORTUNITIES;WB_695_POVERTY;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;WB_2670_JOBS;WB_2890_AFFIRMATIVE_ACTION;WB_2889_MINORITIES_AND_DISENFRANCHISED_GROUPS_AND_JOBS;WB_2884_INCLUSIVE_JOBS;EPU_CATS_REGULATION;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_UNIVERSITIES;TAX_FNCACT_DIRECTOR;TAX_FNCACT_WOMAN;EPU_ECONOMY_HISTORIC;TAX_FNCACT_CHAIRPERSON;INEQUALITY;ELECTION;PROTEST;MOVEMENT_GENERAL;TAX_FNCACT_ACTIVISTS;TAX_FNCACT_CANDIDATES;CONSTITUTIONAL;DEMOCRACY;TAX_TERROR_GROUP;TAX_TERROR_GROUP_MOVEMENT_FOR_DEMOCRATIC_CHANGE;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_MOVEMENT_FOR_DEMOCRATIC_CHANGE;TAX_FNCACT_VICTIM;WB_2433_CONFLICT_AND_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;UNGP_CRIME_VIOLENCE;WB_739_POLITICAL_VIOLENCE_AND_CIVIL_WAR;WB_738_SOCIAL_COHESION;WB_2462_POLITICAL_VIOLENCE_AND_WAR;WB_134_SOCIAL_DEVELOPMENT;KIDNAP;CRISISLEX_C07_SAFETY;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_FNCACT_AGENTS;TAX_FNCACT_REPRESENTATIVES;	4#Harare, Mashonaland East, Zimbabwe#ZI#ZI04#-17.8178#31.0447#-2312291;1#Zimbabwe#ZI#ZI#-20#30#ZI	mukahanana sangarwe;priscilla misihairambwi mushonga;nyepudzai nyangulu;margaret mukahanana sangarwe;sheffra dzamara	international women;zimbabwe gender commission;sustainable development goals;movement for democratic;united nations	1.16414435389988,3.84167636786962,2.67753201396973,6.51920838183935,24.3306169965076,1.28055878928987	519137896,519139172,518877131,519139809,519139810	voazimbabwe.com	http://www.voazimbabwe.com/content/international-womens-day/3225994.html
20160308	1		EPU_CATS_MIGRATION_FEAR_FEAR;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_REPUBLICAN;USPEC_POLITICS_GENERAL1;ELECTION;CRISISLEX_CRISISLEXREC;TAX_FNCACT;TAX_FNCACT_CANDIDATE;CRISISLEX_T11_UPDATESSYMPATHY;	1#Iraq#IZ#IZ#33#44#IZ	marco rubio;john oliver;ted cruz		-2.34986945169713,2.87206266318538,5.22193211488251,8.09399477806789,27.6762402088773,1.0443864229765		nytimes.com	http://krugman.blogs.nytimes.com/2016/03/08/the-geometry-of-progressive-trumpism/
20160308	1	PROTEST#300##4#Moscow, Moskva, Russia#RS#RS48#55.7522#37.6156#-2960561;PROTEST#2##1#Russia#RS#RS#60#100#RS;	TAX_ETHNICITY;TAX_ETHNICITY_UKRAINIANS;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_UKRAINIANS;TAX_WORLDLANGUAGES_RUSSIA;TAX_FNCACT;TAX_FNCACT_PILOT;TAX_FNCACT_HELICOPTER_PILOT;CRISISLEX_CRISISLEXREC;CRISISLEX_T03_DEAD;TAX_ETHNICITY_RUSSIAN;TAX_WORLDLANGUAGES_RUSSIAN;MEDIA_MSM;TAX_WEAPONS;TAX_WEAPONS_MORTAR;WB_2433_CONFLICT_AND_VIOLENCE;WB_2465_REVOLUTIONARY_VIOLENCE;WB_2432_FRAGILITY_CONFLICT_AND_VIOLENCE;WB_2462_POLITICAL_VIOLENCE_AND_WAR;ARMEDCONFLICT;EPU_CATS_NATIONAL_SECURITY;TAX_FNCACT_VETERAN;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_PRISON;WB_2495_DETENTION_PRISON_AND_CORRECTIONS_REFORM;WB_2470_PEACE_OPERATIONS_AND_CONFLICT_MANAGEMENT;WB_2490_NATIONAL_PROTECTION_AND_SECURITY;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_HUMAN;SELF_IDENTIFIED_HUMAN_RIGHTS;WB_2203_HUMAN_RIGHTS;UNGP_CRIME_VIOLENCE;PROTEST;LEADER;TAX_FNCACT_PRESIDENT;USPEC_POLITICS_GENERAL1;MEDIA_SOCIAL;TAX_FNCACT_SUPPORTERS;TAX_FNCACT_WOMAN;TAX_FNCACT_OFFICIALS;TAX_ETHNICITY_UKRAINIAN;TAX_WORLDLANGUAGES_UKRAINIAN;TAX_FNCACT_LAWMAKERS;EPU_POLICY;EPU_POLICY_LAWMAKERS;	4#Moscow, Moskva, Russia#RS#RS48#55.7522#37.6156#-2960561;1#Iraq#IZ#IZ#33#44#IZ;4#Kremlin, Moskva, Russia#RS#RS48#55.7522#37.6156#-2960561;1#Russia#RS#RS#60#100#RS;1#Ukraine#UP#UP#49#32#UP	nadia savchenko;volodymyr marushchak;vladimir putin		-6.27615062761506,1.25523012552301,7.53138075313808,8.78661087866109,22.5941422594142,0.418410041841004	519049501,519097696,519097697,518858045,519097859,519097860	nna-leb.gov.lb	http://nna-leb.gov.lb/en/show-news/58151/Ukrainians-picket-Russian-Embassy-over-jailed-pilot
20160308	1	PROTEST#500#fine#4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;PROTEST#500#fine#4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889;	PROTEST;MOVEMENT_GENERAL;TAX_FNCACT;TAX_FNCACT_ACTIVISTS;PUBLIC_TRANSPORT;HARASSMENT;TAX_FNCACT_CAMPAIGNERS;TAX_FNCACT_MAN;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;LEGISLATION;EPU_POLICY;EPU_POLICY_LAW;	4#Balham, Wandsworth, United Kingdom#UK#UKP1#51.4434#-0.146828#-2589011;4#London, London, City Of, United Kingdom#UK#UKH9#51.5#-0.116667#-2601889	charlie kahn		-5.44747081712062,1.16731517509728,6.6147859922179,7.78210116731517,26.0700389105058,0.389105058365759	519101136	metro.co.uk	http://metro.co.uk/2016/03/08/masked-animal-rights-activists-show-brutal-slaughter-footage-to-unsuspecting-commuters-5738599/
20160308	1		ELECTION;	2#Idaho, United States#US#USID#44.2394#-114.51#ID;2#Texas, United States#US#USTX#31.106#-97.6475#TX;2#Vermont, United States#US#USVT#44.0407#-72.7093#VT;2#Florida, United States#US#USFL#27.8333#-81.717#FL;3#Long Island, Washington, United States#US#USWA#46.452#-123.969#1506279;2#Ohio, United States#US#USOH#40.3736#-82.7755#OH;2#Michigan, United States#US#USMI#43.3504#-84.5603#MI;3#Longisland, Washington, United States#US#USWA#46.452#-123.969#1506279;3#Washington, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#Mississippi, United States#US#USMS#32.7673#-89.6812#MS;2#Hawaii, United States#US#USHI#21.1098#-157.531#HI	steven ohlemacher;marco rubio;david eggert;hillary clinton;bernie sanders;john kasich	associated press	1.51162790697674,3.37209302325581,1.86046511627907,5.23255813953488,22.6744186046512,0.348837209302326	518978747,518847799,518983815,518844786,518849133,518980504,518980506,518849246,518849346	longisland.com	http://www.longisland.com/news/ap-news/viewers-guide-all-eyes-michigan-big-midwest-test-030816.html
20160308	1		TAX_FNCACT;TAX_FNCACT_ACTOR;TAX_FNCACT_REPRESENTATIVES;MEDIA_MSM;TAX_FNCACT_MUSICIAN;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_LOMBARD;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_PRESENTER;	4#Lagos, Lagos, Nigeria#NI#NI05#6.45306#3.39583#-2017355;1#Kenya#KE#KE#1#38#KE;1#Nigeria#NI#NI#10#8#NI;1#South Africa#SF#SF#-29#24#SF	lorreine wangui gakuo;simhle belinda plaatjies;uriel oputa;tobechi nneji		0.789473684210526,2.10526315789474,1.31578947368421,3.42105263157895,18.1578947368421,0.263157894736842	518872566,518872567,518848307	bellanaija.com	http://www.bellanaija.com/2016/03/bets-top-actor-africa-season-2-is-here-find-out-all-about-the-contestants/
20160308	18	AFFECT#200##2#Pennsylvania, United States#US#USPA#40.5773#-77.264#pa;AFFECT#2##2#Pennsylvania, United States#US#USPA#40.5773#-77.264#pa;	TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_WOLF;WB_856_WAGES;WB_1654_ACTIVE_LABOR_MARKET_POLICIES;WB_855_LABOR_MARKETS;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1671_MINIMUM_WAGES;WB_1668_LABOR_STANDARDS;EPU_CATS_REGULATION;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;GENERAL_GOVERNMENT;EPU_POLICY;EPU_POLICY_GOVERNMENT;TAX_FNCACT;TAX_FNCACT_EMPLOYEES;TAX_FNCACT_WORKERS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_FNCACT_EXECUTIVE;TAX_POLITICAL_PARTY;TAX_POLITICAL_PARTY_DEMOCRAT;USPEC_POLITICS_GENERAL1;USPEC_POLICY1;EPU_POLICY_BUDGET;USPEC_UNCERTAINTY1;AFFECT;TAX_FNCACT_OFFICIALS;MEDICAL;SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HOSPITALS;GENERAL_HEALTH;EDUCATION;SOC_POINTSOFINTEREST_UNIVERSITIES;TAX_ECON_PRICE;ECON_INFLATION;WB_1104_MACROECONOMIC_VULNERABILITY_AND_DEBT;WB_442_INFLATION;LEADER;TAX_FNCACT_PRESIDENT;LEGISLATION;EPU_POLICY_LAW;TAX_POLITICAL_PARTY_REPUBLICAN;TAX_FNCACT_LAWMAKERS;EPU_POLICY_LAWMAKERS;TAX_FNCACT_EMPLOYERS;WB_2690_CATEGORIES_OF_EMPLOYMENT;WB_2689_JOBS_DIAGNOSTICS;WB_2704_EMPLOYER;TAX_FNCACT_LEADER;TAX_FNCACT_MAJORITY_LEADER;TAX_FNCACT_MAYORS;TAX_FNCACT_MAYOR;TAX_FNCACT_EMPLOYEE;TAX_FNCACT_GOVERNOR;SOC_POINTSOFINTEREST_UNIVERSITY;TAX_WORLDLANGUAGES;TAX_WORLDLANGUAGES_OREGON;EPU_POLICY_LEGISLATION;ELECTION;VETO;DEMOCRACY;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;2#Maine, United States#US#USME#44.6074#-69.3977#ME;2#Pennsylvania, United States#US#USPA#40.5773#-77.264#PA;3#Portland, Oregon, United States#US#USOR#45.5235#-122.676#1136645;2#Oregon, United States#US#USOR#44.5672#-122.127#OR	kate brown;paul lepage;bruce rauner;tom wolf;barack obama;andrew cuomo	senate majority leader jake corman;pennsylvania legislature	-1.41176470588235,0,1.41176470588235,1.41176470588235,21.6470588235294,0		charlotteobserver.com;thenewstribune.com;theolympian.com;bellinghamherald.com;fresnobee.com;wpxi.com;star-telegram.com;bnd.com;sanluisobispo.com;bradenton.com;sunherald.com;ledger-enquirer.com;islandpacket.com;newsobserver.com;heraldonline.com;mercedsunstar.com;tri-cityherald.com;myrtlebeachonline.com	http://www.charlotteobserver.com/news/nation-world/national/article64545712.html<UDIV>http://www.thenewstribune.com/news/nation-world/article64545712.html<UDIV>http://www.theolympian.com/news/nation-world/article64545712.html<UDIV>http://www.bellinghamherald.com/news/nation-world/national/article64545712.html<UDIV>http://www.fresnobee.com/news/nation-world/national/article64545712.html<UDIV>http://www.wpxi.com/news/ap/pennsylvania/pennsylvania-governor-raising-minimum-wage-for-sta/nqfhT/<UDIV>http://www.star-telegram.com/news/nation-world/national/article64545712.html<UDIV>http://www.bnd.com/news/nation-world/national/article64545712.html<UDIV>http://www.sanluisobispo.com/news/nation-world/national/article64545712.html<UDIV>http://www.bradenton.com/news/nation-world/national/article64545712.html<UDIV>http://www.sunherald.com/news/nation-world/article64545712.html<UDIV>http://www.ledger-enquirer.com/news/nation-world/article64545712.html<UDIV>http://www.islandpacket.com/news/nation-world/national/article64545712.html<UDIV>http://www.newsobserver.com/news/nation-world/national/article64545712.html<UDIV>http://www.heraldonline.com/news/nation-world/national/article64545712.html<UDIV>http://www.mercedsunstar.com/news/nation-world/article64545712.html<UDIV>http://www.tri-cityherald.com/news/nation-world/national/article64545712.html<UDIV>http://www.myrtlebeachonline.com/news/nation-world/national/article64545712.html
20160308	1		TAX_FNCACT;TAX_FNCACT_VETERAN;TAX_FNCACT_CHILDREN;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;AFFECT;POVERTY;CRISISLEX_C05_NEED_OF_SHELTERS;UNGP_JOB_OPPORTUNITIES_EMPLOYMENT;CRISISLEX_T04_INFRASTRUCTURE;	3#Charleston, South Carolina, United States#US#USSC#32.7766#-79.9309#1221516;3#City Of Charleston, South Carolina, United States#US#USSC#32.8146#-79.9584#2404030;3#Washington, District Of Columbia, United States#US#USDC#38.8951#-77.0364#531871;2#South Carolina, United States#US#USSC#33.8191#-80.9066#SC	wendell gilliard;nikki haley;ryan tayao;brittany johnson	department of social services	-0.33112582781457,1.65562913907285,1.98675496688742,3.64238410596026,28.9735099337748,1.82119205298013	518858353,518855870,518859213,518859294,518861331	abcnews4.com	http://abcnews4.com/news/local/rep-gilliard-visits-tent-city-to-help-residents-get-snap-benefits
20160308	1		TAX_FNCACT;TAX_FNCACT_OFFICIAL;MEDIA_SOCIAL;TAX_FNCACT_DEVELOPER;WB_678_DIGITAL_GOVERNMENT;WB_694_BROADCAST_AND_MEDIA;WB_133_INFORMATION_AND_COMMUNICATION_TECHNOLOGIES;WB_652_ICT_APPLICATIONS;WB_662_SOCIAL_MEDIA;WB_658_ENTERPRISE_APPLICATIONS;TAX_FNCACT_CEO;TAX_FNCACT_PUBLISHER;TRAFFIC;UNGP_FORESTS_RIVERS_OCEANS;	2#New York, United States#US#USNY#42.1497#-74.9384#NY;3#Cincinnati, Ohio, United States#US#USOH#39.162#-84.4569#1066650;3#Chicago, Illinois, United States#US#USIL#41.85#-87.6501#423587;3#San Francisco, California, United States#US#USCA#37.7749#-122.419#277593	los angeles;bob gilbreath;ferrero rocher	instagram;diamond foods;facebook;pinterest	3.94736842105263,4.44078947368421,0.493421052631579,4.93421052631579,20.3947368421053,1.64473684210526	518950107	4-traders.com	http://www.4-traders.com/news/Ahalogy-Launches-Brandables-Custom-Content-Solution--21981250/
20160308	1		EDUCATION;	2#Wisconsin, United States#US#USWI#44.2563#-89.6385#WI	courtney everett;susan peterson		-2.38095238095238,4.08163265306122,6.46258503401361,10.5442176870748,27.5510204081633,5.4421768707483	519170554,519171961	weau.com	http://www.weau.com/home/headlines/CVTC-holds-Junior-Achievement-Business-Challenge-371439261.html
20160308	1		SOC_POINTSOFINTEREST;SOC_POINTSOFINTEREST_HEADQUARTERS;TAX_FNCACT;TAX_FNCACT_EXECUTIVES;TAX_FNCACT_CHIEF;TAX_FNCACT_EXECUTIVE;TAX_FNCACT_CHIEF_EXECUTIVE;TAX_MILITARY_TITLE;TAX_MILITARY_TITLE_OFFICER;TAX_FNCACT_OFFICER;TAX_FNCACT_EMPLOYEES;WB_855_LABOR_MARKETS;WB_1650_PUBLIC_EMPLOYMENT_SERVICES;WB_697_SOCIAL_PROTECTION_AND_LABOR;WB_1652_PLACEMENT;TAX_FNCACT_OFFICIALS;WB_2670_JOBS;WB_1467_EDUCATION_FOR_ALL;WB_470_EDUCATION;WB_2131_EMPLOYABILITY_SKILLS_AND_JOBS;WB_1484_EDUCATION_SKILLS_DEVELOPMENT_AND_LABOR_MARKET;TAX_WORLDMAMMALS;TAX_WORLDMAMMALS_DOG;EPU_ECONOMY_HISTORIC;TAX_FNCACT_WRITER;	2#California, United States#US#USCA#36.17#-119.746#CA;2#Tennessee, United States#US#USTN#35.7449#-86.7489#TN;3#Carpinteria, California, United States#US#USCA#34.3989#-119.518#1652684;3#Anaheim, California, United States#US#USCA#33.8353#-117.915#1652663	brad haley;andrew f puzder;santa barbara;carl karcher	hardee;carl jr	0,0.696864111498258,0.696864111498258,1.39372822299652,25.4355400696864,1.39372822299652	519131071	ocregister.com	http://www.ocregister.com/articles/company-707286-offices-anaheim.html
20160308	1			1#France#FR#FR#46#2#FR;4#Madrid, Madrid, Spain#SP#SP29#40.4#-3.68333#-390625	erik bladinieres	konami;champions league;adidas	4.07960199004975,4.67661691542289,0.597014925373134,5.27363184079602,22.2885572139303,1.09452736318408		konami-europe.com	https://uk-blog.konami-europe.com/2016/03/08/pes-euro-2016-cover-star-revealed-new-details/
